"state_code","category","year","unit","amount"
"FL","Fossil Fuel-Production","2020","Billion Btu",8468
"FL","Gdp Per Capita","1980","Dollars",10045
"FL","Gdp Per Capita","1970","Dollars",4520
"FL","Gdp Per Capita","2010","Dollars",39727
"FL","Gdp Per Capita","1990","Dollars",19832
"FL","Gdp Per Capita","2020","Dollars",51849
"FL","Gdp Per Capita","2000","Dollars",30686
"FL","Nuclear-Consumption","2020","Billion Btu",307197
"FL","Nuclear-Consumption","2010","Billion Btu",250178
"FL","Nuclear-Consumption","2000","Billion Btu",336766
"FL","Nuclear-Consumption","1980","Billion Btu",182563
"FL","Nuclear-Consumption","1990","Billion Btu",230471
"FL","Nuclear-Consumption","1970","Billion Btu",0
"FL","Population","1970","Individual Person",6789443
"FL","Population","1990","Individual Person",12937926
"FL","Population","2010","Individual Person",18801310
"FL","Population","2020","Individual Person",21538187
"FL","Population","2000","Individual Person",15982378
"FL","Population","1980","Individual Person",9746324
"FL","Production","2010","Billion Btu",503399
"FL","Production","1990","Billion Btu",473948
"FL","Production","2020","Billion Btu",574876
"FL","Production","1970","Billion Btu",68429
"FL","Production","2000","Billion Btu",567461
"FL","Production","1980","Billion Btu",590747
"FL","Renewable-Consumption","1980","Billion Btu",90049
"FL","Renewable-Consumption","1970","Billion Btu",51035
"FL","Renewable-Consumption","2000","Billion Btu",195106
"FL","Renewable-Consumption","2020","Billion Btu",316200
"FL","Renewable-Consumption","2010","Billion Btu",289764
"FL","Renewable-Consumption","1990","Billion Btu",199621
"FL","Renewable-Production","2010","Billion Btu",460538
"FL","Renewable-Production","1970","Billion Btu",102070
"FL","Renewable-Production","2000","Billion Btu",389905
"FL","Renewable-Production","1980","Billion Btu",180097
"FL","Renewable-Production","2020","Billion Btu",516179
"FL","Renewable-Production","1990","Billion Btu",397972
"FL","Total Expenditure","2010","Dollars",60735000000
"FL","Total Expenditure","2020","Dollars",51441000000
"FL","Total Expenditure","2000","Dollars",30216000000
"FL","Total Expenditure","1980","Dollars",14765000000
"FL","Total Expenditure","1990","Dollars",20976000000
"FL","Total Expenditure","1970","Dollars",2610000000
"GA","All Industry Total","1990","Dollars",140646000000
"GA","All Industry Total","2010","Dollars",418091000000
"GA","All Industry Total","1980","Dollars",56229000000
"GA","All Industry Total","1970","Dollars",19365000000
"GA","All Industry Total","2020","Dollars",625426000000
"GA","All Industry Total","2000","Dollars",305572000000
"GA","Consumption","2020","Billion Btu",2727565
"GA","Consumption","2000","Billion Btu",2920928
"GA","Consumption","1990","Billion Btu",2216211
"GA","Consumption","1980","Billion Btu",1717236
"GA","Consumption","1970","Billion Btu",1280820
"GA","Consumption","2010","Billion Btu",3147631
"GA","Fossil Fuel-Consumption","2000","Billion Btu",2254212
"GA","Fossil Fuel-Consumption","1990","Billion Btu",1848804
"GA","Fossil Fuel-Consumption","1980","Billion Btu",1538992
"GA","Fossil Fuel-Consumption","1970","Billion Btu",1089575
"GA","Fossil Fuel-Consumption","2010","Billion Btu",2362378
"GA","Fossil Fuel-Consumption","2020","Billion Btu",1813309
"GA","Fossil Fuel-Production","2020","Billion Btu",0
"GA","Fossil Fuel-Production","2000","Billion Btu",0
"GA","Fossil Fuel-Production","1990","Billion Btu",0
"GA","Fossil Fuel-Production","1970","Billion Btu",0
"GA","Fossil Fuel-Production","1980","Billion Btu",0
"GA","Fossil Fuel-Production","2010","Billion Btu",0
"GA","Gdp Per Capita","1990","Dollars",21711
"GA","Gdp Per Capita","2000","Dollars",37327
"GA","Gdp Per Capita","1970","Dollars",4219
"GA","Gdp Per Capita","1980","Dollars",10292
"GA","Gdp Per Capita","2020","Dollars",58386
"GA","Gdp Per Capita","2010","Dollars",43157
"GA","Nuclear-Consumption","1990","Billion Btu",262401
"GA","Nuclear-Consumption","1980","Billion Btu",92015
"GA","Nuclear-Consumption","2010","Billion Btu",350268
"GA","Nuclear-Consumption","2020","Billion Btu",342766
"GA","Nuclear-Consumption","2000","Billion Btu",338660
"GA","Nuclear-Consumption","1970","Billion Btu",0
"GA","Population","2020","Individual Person",10711908
"GA","Population","2010","Individual Person",9687653
"GA","Population","1990","Individual Person",6478216
"GA","Population","2000","Individual Person",8186453
"GA","Population","1980","Individual Person",5463105
"GA","Population","1970","Individual Person",4589575
"GA","Production","1990","Billion Btu",497899
"GA","Production","2010","Billion Btu",570805
"GA","Production","1970","Billion Btu",98222
"GA","Production","2020","Billion Btu",655962
"GA","Production","1980","Billion Btu",236053
"GA","Production","2000","Billion Btu",560846
"GA","Renewable-Consumption","2020","Billion Btu",328396
"GA","Renewable-Consumption","2010","Billion Btu",247303
"GA","Renewable-Consumption","1970","Billion Btu",98222
"GA","Renewable-Consumption","1990","Billion Btu",236225
"GA","Renewable-Consumption","2000","Billion Btu",222186
"GA","Renewable-Consumption","1980","Billion Btu",144038
"GA","Renewable-Production","1980","Billion Btu",288076
"GA","Renewable-Production","1990","Billion Btu",470998
"GA","Renewable-Production","2010","Billion Btu",427156
"GA","Renewable-Production","2020","Billion Btu",618424
"GA","Renewable-Production","1970","Billion Btu",196444
"GA","Renewable-Production","2000","Billion Btu",444372
"GA","Total Expenditure","1970","Dollars",1768000000
"GA","Total Expenditure","2010","Dollars",38096000000
"GA","Total Expenditure","2000","Dollars",19652000000
"GA","Total Expenditure","1980","Dollars",8772000000
"GA","Total Expenditure","2020","Dollars",31018000000
"GA","Total Expenditure","1990","Dollars",12979000000
"HI","All Industry Total","2010","Dollars",66873000000
"HI","All Industry Total","2000","Dollars",41097000000
"HI","All Industry Total","1990","Dollars",32534000000
"HI","All Industry Total","1970","Dollars",4813000000
"HI","All Industry Total","1980","Dollars",13380000000
"HI","All Industry Total","2020","Dollars",82536000000
"HI","Consumption","1990","Billion Btu",321420
"HI","Consumption","1970","Billion Btu",196947
"HI","Consumption","2010","Billion Btu",297556
"HI","Consumption","1980","Billion Btu",262347
"HI","Consumption","2020","Billion Btu",232516
"HI","Consumption","2000","Billion Btu",273307
"HI","Fossil Fuel-Consumption","1970","Billion Btu",195388
"HI","Fossil Fuel-Consumption","1990","Billion Btu",293483
"HI","Fossil Fuel-Consumption","2020","Billion Btu",201031
"HI","Fossil Fuel-Consumption","2000","Billion Btu",252920
"HI","Fossil Fuel-Consumption","1980","Billion Btu",249539
"HI","Fossil Fuel-Consumption","2010","Billion Btu",279314
"HI","Fossil Fuel-Production","1980","Billion Btu",0
"HI","Fossil Fuel-Production","2020","Billion Btu",0
"HI","Fossil Fuel-Production","2000","Billion Btu",0
"HI","Fossil Fuel-Production","1970","Billion Btu",0
"HI","Fossil Fuel-Production","1990","Billion Btu",0
"HI","Fossil Fuel-Production","2010","Billion Btu",0
"HI","Gdp Per Capita","1970","Dollars",6262
"HI","Gdp Per Capita","1990","Dollars",29357
"HI","Gdp Per Capita","2000","Dollars",33921
"HI","Gdp Per Capita","1980","Dollars",13870
"HI","Gdp Per Capita","2010","Dollars",49160
"HI","Gdp Per Capita","2020","Dollars",56715
"HI","Nuclear-Consumption","2010","Billion Btu",0
"HI","Nuclear-Consumption","1980","Billion Btu",0
"HI","Nuclear-Consumption","2000","Billion Btu",0
"HI","Nuclear-Consumption","1990","Billion Btu",0
"HI","Nuclear-Consumption","2020","Billion Btu",0
"HI","Nuclear-Consumption","1970","Billion Btu",0
"HI","Population","2020","Individual Person",1455271
"HI","Population","1980","Individual Person",964691
"HI","Population","2000","Individual Person",1211537
"HI","Population","1990","Individual Person",1108229
"HI","Population","2010","Individual Person",1360301
"HI","Population","1970","Individual Person",768561
"HI","Production","2010","Billion Btu",15285
"HI","Production","2020","Billion Btu",27957
"HI","Production","2000","Billion Btu",20387
"HI","Production","1970","Billion Btu",1559
"HI","Production","1980","Billion Btu",12808
"HI","Production","1990","Billion Btu",27937
"HI","Renewable-Consumption","2010","Billion Btu",18242
"HI","Renewable-Consumption","2020","Billion Btu",31485
"HI","Renewable-Consumption","2000","Billion Btu",20387
"HI","Renewable-Consumption","1970","Billion Btu",1559
"HI","Renewable-Consumption","1990","Billion Btu",27937
"HI","Renewable-Consumption","1980","Billion Btu",12808
"HI","Renewable-Production","1970","Billion Btu",3119
"HI","Renewable-Production","2000","Billion Btu",40774
"HI","Renewable-Production","2020","Billion Btu",55441
"HI","Renewable-Production","1980","Billion Btu",25616
"HI","Renewable-Production","1990","Billion Btu",55874
"HI","Renewable-Production","2010","Billion Btu",30571
"HI","Total Expenditure","1980","Dollars",1721000000
"HI","Total Expenditure","2000","Dollars",2705000000
"HI","Total Expenditure","1970","Dollars",274000000
"HI","Total Expenditure","2020","Dollars",4696000000
"HI","Total Expenditure","2010","Dollars",6200000000
"HI","Total Expenditure","1990","Dollars",2118000000
"IA","All Industry Total","2000","Dollars",93112000000
"IA","All Industry Total","1970","Dollars",12957000000
"IA","All Industry Total","2020","Dollars",196983000000
"IA","All Industry Total","1980","Dollars",34582000000
"IA","All Industry Total","2010","Dollars",142234000000
"IA","All Industry Total","1990","Dollars",56122000000
"IA","Consumption","2020","Billion Btu",1526087
"IA","Consumption","2000","Billion Btu",1196131
"IA","Consumption","2010","Billion Btu",1498067
"IA","Consumption","1980","Billion Btu",983303
"IA","Consumption","1990","Billion Btu",949263
"IA","Consumption","1970","Billion Btu",850609
"IA","Fossil Fuel-Consumption","1970","Billion Btu",829230
"IA","Fossil Fuel-Consumption","2000","Billion Btu",1044189
"IA","Fossil Fuel-Consumption","1990","Billion Btu",811697
"IA","Fossil Fuel-Consumption","1980","Billion Btu",854781
"IA","Fossil Fuel-Consumption","2020","Billion Btu",979143
"IA","Fossil Fuel-Consumption","2010","Billion Btu",1189985
"IA","Fossil Fuel-Production","1980","Billion Btu",10284
"IA","Fossil Fuel-Production","1990","Billion Btu",7717
"IA","Fossil Fuel-Production","2010","Billion Btu",0
"IA","Fossil Fuel-Production","2000","Billion Btu",0
"IA","Fossil Fuel-Production","2020","Billion Btu",0
"IA","Fossil Fuel-Production","1970","Billion Btu",20385
"IA","Gdp Per Capita","1990","Dollars",20211
"IA","Gdp Per Capita","2010","Dollars",46690
"IA","Gdp Per Capita","1980","Dollars",11868
"IA","Gdp Per Capita","2020","Dollars",61743
"IA","Gdp Per Capita","2000","Dollars",31819
"IA","Gdp Per Capita","1970","Dollars",4588
"IA","Nuclear-Consumption","1990","Billion Btu",31868
"IA","Nuclear-Consumption","2010","Billion Btu",46518
"IA","Nuclear-Consumption","2000","Billion Btu",46439
"IA","Nuclear-Consumption","1980","Billion Btu",27955
"IA","Nuclear-Consumption","1970","Billion Btu",0
"IA","Nuclear-Consumption","2020","Billion Btu",30333
"IA","Population","2020","Individual Person",3190369
"IA","Population","1970","Individual Person",2824376
"IA","Population","2010","Individual Person",3046355
"IA","Population","1980","Individual Person",2913808
"IA","Population","1990","Individual Person",2776755
"IA","Population","2000","Individual Person",2926324
"IA","Production","2010","Billion Btu",665133
"IA","Production","1980","Billion Btu",96795
"IA","Production","2000","Billion Btu",155811
"IA","Production","1990","Billion Btu",128088
"IA","Production","2020","Billion Btu",930348
"IA","Production","1970","Billion Btu",36465
"IA","Renewable-Consumption","2020","Billion Btu",556560
"IA","Renewable-Consumption","2010","Billion Btu",335054
"IA","Renewable-Consumption","1990","Billion Btu",74025
"IA","Renewable-Consumption","2000","Billion Btu",80729
"IA","Renewable-Consumption","1980","Billion Btu",58556
"IA","Renewable-Consumption","1970","Billion Btu",16080
"IA","Renewable-Production","2010","Billion Btu",746841
"IA","Renewable-Production","1980","Billion Btu",117112
"IA","Renewable-Production","1990","Billion Btu",145496
"IA","Renewable-Production","2020","Billion Btu",1231164
"IA","Renewable-Production","2000","Billion Btu",155512
"IA","Renewable-Production","1970","Billion Btu",32160
"IA","Total Expenditure","1970","Dollars",1261000000
"IA","Total Expenditure","2000","Dollars",8186000000
"IA","Total Expenditure","1980","Dollars",4863000000
"IA","Total Expenditure","1990","Dollars",5241000000
"IA","Total Expenditure","2010","Dollars",14727000000
"IA","Total Expenditure","2020","Dollars",12694000000
"ID","All Industry Total","2020","Dollars",85928000000
"ID","All Industry Total","1990","Dollars",18004000000
"ID","All Industry Total","2010","Dollars",55588000000
"ID","All Industry Total","2000","Dollars",38083000000
"ID","All Industry Total","1970","Dollars",3015000000
"ID","All Industry Total","1980","Dollars",9916000000
"ID","Consumption","1980","Billion Btu",347655
"ID","Consumption","2010","Billion Btu",523118
"ID","Consumption","2020","Billion Btu",550098
"ID","Consumption","2000","Billion Btu",544380
"ID","Consumption","1970","Billion Btu",296399
"ID","Consumption","1990","Billion Btu",409001
"ID","Fossil Fuel-Consumption","2010","Billion Btu",254995
"ID","Fossil Fuel-Consumption","1980","Billion Btu",173936
"ID","Fossil Fuel-Consumption","2000","Billion Btu",255589
"ID","Fossil Fuel-Consumption","2020","Billion Btu",309307
"ID","Fossil Fuel-Consumption","1970","Billion Btu",162505
"ID","Fossil Fuel-Consumption","1990","Billion Btu",176989
"ID","Fossil Fuel-Production","2010","Billion Btu",0
"ID","Fossil Fuel-Production","2020","Billion Btu",6
"ID","Fossil Fuel-Production","1970","Billion Btu",0
"ID","Fossil Fuel-Production","1990","Billion Btu",0
"ID","Fossil Fuel-Production","1980","Billion Btu",0
"ID","Fossil Fuel-Production","2000","Billion Btu",0
"ID","Gdp Per Capita","2000","Dollars",29432
"ID","Gdp Per Capita","1980","Dollars",10505
"ID","Gdp Per Capita","1990","Dollars",17883
"ID","Gdp Per Capita","1970","Dollars",4231
"ID","Gdp Per Capita","2010","Dollars",35461
"ID","Gdp Per Capita","2020","Dollars",46723
"ID","Nuclear-Consumption","1990","Billion Btu",0
"ID","Nuclear-Consumption","2010","Billion Btu",0
"ID","Nuclear-Consumption","1980","Billion Btu",0
"ID","Nuclear-Consumption","1970","Billion Btu",0
"ID","Nuclear-Consumption","2020","Billion Btu",0
"ID","Nuclear-Consumption","2000","Billion Btu",0
"ID","Population","1970","Individual Person",712567
"ID","Population","2020","Individual Person",1839106
"ID","Population","1980","Individual Person",943935
"ID","Population","2000","Individual Person",1293953
"ID","Population","2010","Individual Person",1567582
"ID","Population","1990","Individual Person",1006749
"ID","Production","2000","Billion Btu",141448
"ID","Production","2020","Billion Btu",151734
"ID","Production","2010","Billion Btu",133887
"ID","Production","1970","Billion Btu",85735
"ID","Production","1980","Billion Btu",113407
"ID","Production","1990","Billion Btu",119510
"ID","Renewable-Consumption","1970","Billion Btu",85735
"ID","Renewable-Consumption","1990","Billion Btu",119701
"ID","Renewable-Consumption","2020","Billion Btu",157973
"ID","Renewable-Consumption","1980","Billion Btu",113407
"ID","Renewable-Consumption","2010","Billion Btu",132246
"ID","Renewable-Consumption","2000","Billion Btu",141037
"ID","Renewable-Production","1990","Billion Btu",238330
"ID","Renewable-Production","2010","Billion Btu",259410
"ID","Renewable-Production","1980","Billion Btu",226813
"ID","Renewable-Production","2000","Billion Btu",282181
"ID","Renewable-Production","2020","Billion Btu",301162
"ID","Renewable-Production","1970","Billion Btu",171471
"ID","Total Expenditure","2000","Dollars",3137000000
"ID","Total Expenditure","2010","Dollars",5778000000
